# LAMMPS data file written by OVITO Basic 3.9.1
254 atoms
2 atom types
0.0 13.5273049541 xlo xhi
0.0 14.9629428031 ylo yhi
0.0 14.9629428031 zlo zhi

Atoms  # atomic

57 1 1.6909172428 13.0925329757 7.4814729757
58 1 1.6909172428 11.2222329757 9.3518329757
59 1 2.4283119271e-07 13.0925329757 9.3518329757
60 1 2.4283119271e-07 11.2222329757 7.4814729757
61 1 1.6909172428 13.0925329757 11.2222329757
62 1 1.6909172428 11.2222329757 13.0925329757
63 1 2.4283119271e-07 13.0925329757 13.0925329757
64 1 2.4283119271e-07 11.2222329757 11.2222329757
65 1 5.0727372428 1.8703629757 -2.4349183336e-08
66 1 5.0727372428 -2.4349183336e-08 1.8703629757
67 1 3.3818272428 1.8703629757 1.8703629757
68 1 3.3818272428 -2.4349183336e-08 -2.4349183336e-08
69 1 5.0727372428 1.8703629757 3.7407329757
70 1 5.0727372428 -2.4349183336e-08 5.6111029757
71 1 3.3818272428 1.8703629757 5.6111029757
72 1 3.3818272428 -2.4349183336e-08 3.7407329757
73 1 5.0727372428 1.8703629757 7.4814729757
74 1 5.0727372428 -2.4349183336e-08 9.3518329757
75 1 3.3818272428 1.8703629757 9.3518329757
76 1 3.3818272428 -2.4349183336e-08 7.4814729757
77 1 5.0727372428 1.8703629757 11.2222329757
78 1 5.0727372428 -2.4349183336e-08 13.0925329757
79 1 3.3818272428 1.8703629757 13.0925329757
80 1 3.3818272428 -2.4349183336e-08 11.2222329757
81 1 5.0727372428 5.6111029757 -2.4349183336e-08
82 1 5.0727372428 3.7407329757 1.8703629757
83 1 3.3818272428 5.6111029757 1.8703629757
84 1 3.3818272428 3.7407329757 -2.4349183336e-08
85 1 5.0727372428 5.6111029757 3.7407329757
86 1 5.0727372428 3.7407329757 5.6111029757
87 1 3.3818272428 5.6111029757 5.6111029757
88 1 3.3818272428 3.7407329757 3.7407329757
89 1 5.0727372428 3.7407329757 9.3518329757
90 1 3.3818272428 5.6111029757 9.3518329757
91 1 3.3818272428 3.7407329757 7.4814729757
92 1 5.0727372428 5.6111029757 11.2222329757
93 1 5.0727372428 3.7407329757 13.0925329757
94 1 3.3818272428 5.6111029757 13.0925329757
95 1 3.3818272428 3.7407329757 11.2222329757
96 1 5.0727372428 9.3518329757 -2.4349183336e-08
97 1 5.0727372428 7.4814729757 1.8703629757
98 1 3.3818272428 9.3518329757 1.8703629757
99 1 3.3818272428 7.4814729757 -2.4349183336e-08
100 1 5.0727372428 9.3518329757 3.7407329757
101 1 5.0727372428 7.4814729757 5.6111029757
102 1 3.3818272428 9.3518329757 5.6111029757
103 1 3.3818272428 7.4814729757 3.7407329757
104 1 5.0727372428 9.3518329757 7.4814729757
105 1 5.0727372428 7.4814729757 9.3518329757
106 1 3.3818272428 9.3518329757 9.3518329757
107 1 3.3818272428 7.4814729757 7.4814729757
108 1 5.0727372428 9.3518329757 11.2222329757
109 1 5.0727372428 7.4814729757 13.0925329757
110 1 3.3818272428 9.3518329757 13.0925329757
111 1 3.3818272428 7.4814729757 11.2222329757
112 1 5.0727372428 13.0925329757 -2.4349183336e-08
113 1 5.0727372428 11.2222329757 1.8703629757
114 1 3.3818272428 13.0925329757 1.8703629757
115 1 3.3818272428 11.2222329757 -2.4349183336e-08
116 1 5.0727372428 13.0925329757 3.7407329757
117 1 5.0727372428 11.2222329757 5.6111029757
118 1 3.3818272428 13.0925329757 5.6111029757
119 1 3.3818272428 11.2222329757 3.7407329757
120 1 5.0727372428 13.0925329757 7.4814729757
121 1 5.0727372428 11.2222329757 9.3518329757
122 1 3.3818272428 13.0925329757 9.3518329757
123 1 3.3818272428 11.2222329757 7.4814729757
124 1 5.0727372428 13.0925329757 11.2222329757
125 1 5.0727372428 11.2222329757 13.0925329757
126 1 3.3818272428 13.0925329757 13.0925329757
127 1 3.3818272428 11.2222329757 11.2222329757
128 1 8.4545672428 1.8703629757 -2.4349183336e-08
129 1 8.4545672428 -2.4349183336e-08 1.8703629757
130 1 6.7636572428 1.8703629757 1.8703629757
131 1 6.7636572428 -2.4349183336e-08 -2.4349183336e-08
132 1 8.4545672428 1.8703629757 3.7407329757
133 1 8.4545672428 -2.4349183336e-08 5.6111029757
134 1 6.7636572428 1.8703629757 5.6111029757
135 1 6.7636572428 -2.4349183336e-08 3.7407329757
136 1 8.4545672428 1.8703629757 7.4814729757
137 1 8.4545672428 -2.4349183336e-08 9.3518329757
138 1 6.7636572428 1.8703629757 9.3518329757
139 1 6.7636572428 -2.4349183336e-08 7.4814729757
140 1 8.4545672428 1.8703629757 11.2222329757
141 1 8.4545672428 -2.4349183336e-08 13.0925329757
142 1 6.7636572428 1.8703629757 13.0925329757
143 1 6.7636572428 -2.4349183336e-08 11.2222329757
144 1 8.4545672428 5.6111029757 -2.4349183336e-08
145 1 8.4545672428 3.7407329757 1.8703629757
146 1 6.7636572428 5.6111029757 1.8703629757
147 1 6.7636572428 3.7407329757 -2.4349183336e-08
148 1 8.4545672428 5.6111029757 3.7407329757
149 1 8.4545672428 3.7407329757 5.6111029757
150 1 6.7636572428 5.6111029757 5.6111029757
151 1 6.7636572428 3.7407329757 3.7407329757
152 1 8.4545672428 5.6111029757 7.4814729757
153 1 8.4545672428 3.7407329757 9.3518329757
154 1 6.7636572428 5.6111029757 9.3518329757
155 1 6.7636572428 3.7407329757 7.4814729757
156 1 8.4545672428 5.6111029757 11.2222329757
157 1 8.4545672428 3.7407329757 13.0925329757
158 1 6.7636572428 5.6111029757 13.0925329757
159 1 6.7636572428 3.7407329757 11.2222329757
160 1 8.4545672428 9.3518329757 -2.4349183336e-08
161 1 8.4545672428 7.4814729757 1.8703629757
162 1 6.7636572428 9.3518329757 1.8703629757
163 1 6.7636572428 7.4814729757 -2.4349183336e-08
164 1 8.4545672428 9.3518329757 3.7407329757
165 1 8.4545672428 7.4814729757 5.6111029757
166 1 6.7636572428 9.3518329757 5.6111029757
167 1 6.7636572428 7.4814729757 3.7407329757
168 1 8.4545672428 9.3518329757 7.4814729757
169 1 8.4545672428 7.4814729757 9.3518329757
170 1 6.7636572428 9.3518329757 9.3518329757
171 1 8.4545672428 9.3518329757 11.2222329757
172 1 8.4545672428 7.4814729757 13.0925329757
173 1 6.7636572428 9.3518329757 13.0925329757
174 1 6.7636572428 7.4814729757 11.2222329757
175 1 8.4545672428 13.0925329757 -2.4349183336e-08
176 1 8.4545672428 11.2222329757 1.8703629757
177 1 6.7636572428 13.0925329757 1.8703629757
178 1 6.7636572428 11.2222329757 -2.4349183336e-08
179 1 8.4545672428 13.0925329757 3.7407329757
180 1 8.4545672428 11.2222329757 5.6111029757
181 1 6.7636572428 13.0925329757 5.6111029757
182 1 6.7636572428 11.2222329757 3.7407329757
183 1 8.4545672428 13.0925329757 7.4814729757
184 1 8.4545672428 11.2222329757 9.3518329757
185 1 6.7636572428 13.0925329757 9.3518329757
186 1 6.7636572428 11.2222329757 7.4814729757
187 1 8.4545672428 13.0925329757 11.2222329757
188 1 8.4545672428 11.2222329757 13.0925329757
189 1 6.7636572428 13.0925329757 13.0925329757
190 1 6.7636572428 11.2222329757 11.2222329757
191 1 11.8364072428 1.8703629757 -2.4349183336e-08
192 1 11.8364072428 -2.4349183336e-08 1.8703629757
193 1 10.1455072428 1.8703629757 1.8703629757
194 1 10.1455072428 -2.4349183336e-08 -2.4349183336e-08
195 1 11.8364072428 1.8703629757 3.7407329757
196 1 11.8364072428 -2.4349183336e-08 5.6111029757
197 1 10.1455072428 1.8703629757 5.6111029757
198 1 10.1455072428 -2.4349183336e-08 3.7407329757
199 1 11.8364072428 1.8703629757 7.4814729757
200 1 11.8364072428 -2.4349183336e-08 9.3518329757
201 1 10.1455072428 1.8703629757 9.3518329757
202 1 10.1455072428 -2.4349183336e-08 7.4814729757
203 1 11.8364072428 1.8703629757 11.2222329757
204 1 11.8364072428 -2.4349183336e-08 13.0925329757
205 1 10.1455072428 1.8703629757 13.0925329757
206 1 10.1455072428 -2.4349183336e-08 11.2222329757
207 1 11.8364072428 5.6111029757 -2.4349183336e-08
208 1 11.8364072428 3.7407329757 1.8703629757
209 1 10.1455072428 5.6111029757 1.8703629757
210 1 10.1455072428 3.7407329757 -2.4349183336e-08
211 1 11.8364072428 5.6111029757 3.7407329757
212 1 11.8364072428 3.7407329757 5.6111029757
213 1 10.1455072428 5.6111029757 5.6111029757
214 1 10.1455072428 3.7407329757 3.7407329757
215 1 11.8364072428 5.6111029757 7.4814729757
216 1 11.8364072428 3.7407329757 9.3518329757
217 1 10.1455072428 5.6111029757 9.3518329757
218 1 10.1455072428 3.7407329757 7.4814729757
219 1 11.8364072428 5.6111029757 11.2222329757
220 1 11.8364072428 3.7407329757 13.0925329757
221 1 10.1455072428 5.6111029757 13.0925329757
222 1 10.1455072428 3.7407329757 11.2222329757
223 1 11.8364072428 9.3518329757 -2.4349183336e-08
224 1 11.8364072428 7.4814729757 1.8703629757
225 1 10.1455072428 9.3518329757 1.8703629757
226 1 10.1455072428 7.4814729757 -2.4349183336e-08
227 1 11.8364072428 9.3518329757 3.7407329757
228 1 11.8364072428 7.4814729757 5.6111029757
229 1 10.1455072428 9.3518329757 5.6111029757
230 1 10.1455072428 7.4814729757 3.7407329757
231 1 11.8364072428 9.3518329757 7.4814729757
232 1 11.8364072428 7.4814729757 9.3518329757
233 1 10.1455072428 9.3518329757 9.3518329757
234 1 10.1455072428 7.4814729757 7.4814729757
235 1 11.8364072428 9.3518329757 11.2222329757
236 1 11.8364072428 7.4814729757 13.0925329757
237 1 10.1455072428 9.3518329757 13.0925329757
238 1 10.1455072428 7.4814729757 11.2222329757
239 1 11.8364072428 13.0925329757 -2.4349183336e-08
240 1 11.8364072428 11.2222329757 1.8703629757
241 1 10.1455072428 13.0925329757 1.8703629757
242 1 10.1455072428 11.2222329757 -2.4349183336e-08
243 1 11.8364072428 13.0925329757 3.7407329757
244 1 11.8364072428 11.2222329757 5.6111029757
245 1 10.1455072428 13.0925329757 5.6111029757
246 1 10.1455072428 11.2222329757 3.7407329757
247 1 11.8364072428 13.0925329757 7.4814729757
248 1 11.8364072428 11.2222329757 9.3518329757
249 1 10.1455072428 13.0925329757 9.3518329757
250 1 10.1455072428 11.2222329757 7.4814729757
251 1 11.8364072428 13.0925329757 11.2222329757
252 1 11.8364072428 11.2222329757 13.0925329757
253 1 10.1455072428 13.0925329757 13.0925329757
254 1 10.1455072428 11.2222329757 11.2222329757
